district_id,district_name,school_id,school_name,address,city,state,zip,county,full_address,lon,lat
2100,Greater Albany Public SD 8J,639,Oak Grove Elem,1500 Oak Grove Dr NW,Albany,OR,97321,Benton,"1500 Oak Grove Dr NW Albany, OR 97321",-123.1482699,44.6569002
1924,North Clackamas SD 12,3342,Oak Grove Elem,2150 SE Torbank Rd,Milwaukie,OR,97222,Clackamas,"2150 SE Torbank Rd Milwaukie, OR 97222",-122.6421094,45.4243061
2102,Sweet Home SD 55,666,Oak Heights Elem,605 Elm St,Sweet Home,OR,97386,Linn,"605 Elm St Sweet Home, OR 97386",-122.7370488,44.390332
2243,Beaverton SD 48J,1171,Oak Hills Elem,2625 NW 153rd Ave,Beaverton,OR,97006,Washington,"2625 NW 153rd Ave Beaverton, OR 97006",-122.8368708,45.5389986
2190,Dallas SD 2,990,Oakdale Heights Elem,1375 SW Maple St,Dallas,OR,97338,Polk,"1375 SW Maple St Dallas, OR 97338",-123.3370017,44.9160951
2048,Medford SD 549C,5815,Oakdale Middle School,815 S Oakdale Ave,Medford,OR,97501,Jackson,"815 S Oakdale Ave Medford, OR 97501",-122.8727061,42.3166315
1990,Oakland SD 1,267,Oakland Elem,499 NE Spruce St,Oakland,OR,97462,Douglas,"499 NE Spruce St Oakland, OR 97462",-123.2990546,43.4283765
1990,Oakland SD 1,267,Oakland Elem,499 NE Spruce St,Oakland,OR,97462,Douglas,"499 NE Spruce St Oakland, OR 97462",-123.2990546,43.4283765
1990,Oakland SD 1,268,Oakland High,521 NE Spruce St,Oakland,OR,97462,Douglas,"521 NE Spruce St Oakland, OR 97462",-123.2994704,43.4278608
1990,Oakland SD 1,266,Oakland Middle School,931 Old Town Lp,Oakland,OR,97462,Douglas,"931 Old Town Lp Oakland, OR 97462",-123.2989163,43.429931
2091,Junction City SD 69,596,Oaklea Middle,1515 Rose St,Junction City,OR,97448,Lane,"1515 Rose St Junction City, OR 97448",-123.2159919,44.22650420000001
2093,Oakridge SD 76,600,Oakridge Elem,48119 E 1st St,Oakridge,OR,97463,Lane,"48119 E 1st St Oakridge, OR 97463",-122.4651236,43.7483921
2093,Oakridge SD 76,602,Oakridge High,47997 W 1st St,Oakridge,OR,97463,Lane,"47997 W 1st St Oakridge, OR 97463",-122.4691009,43.7486618
2093,Oakridge SD 76,601,Oakridge Jr High,47997 W 1st St,Oakridge,OR,97463,Lane,"47997 W 1st St Oakridge, OR 97463",-122.4691009,43.7486618
1977,Redmond SD 2J,262,Obsidian Middle,1335 SW Obsidian Ave,Redmond,OR,97756,Deschutes,"1335 SW Obsidian Ave Redmond, OR 97756",-121.1824518,44.2635411
1969,Bandon SD 54,217,Ocean Crest Elem,1040 Allegany,Bandon,OR,97411,Coos,"1040 Allegany Bandon, OR 97411",-124.4174566,43.113942
2436,ODE/Youth Corrections Education,2387,Ocean Dunes High,4859 S Jetty Rd,Florence,OR,97439,Lane,"4859 S Jetty Rd Florence, OR 97439",-124.1140623,43.9570012
3477,ODE YCEP District,2387,Ocean Dunes High,4859 S Jetty Rd,Florence,OR,97439,Lane,"4859 S Jetty Rd Florence, OR 97439",-124.1140623,43.9570012
2097,Lincoln County SD,617,Oceanlake Elem,2420 NE 22nd St,Lincoln City,OR,97367,Lincoln,"2420 NE 22nd St Lincoln City, OR 97367",-124.0029007,44.9807919
2180,Portland SD 1J,878,Ockley Green Middle School,6031 N Montana,Portland,OR,97217,Multnomah,"6031 N Montana Portland, OR 97217",-122.6806322,45.5669933
NA,NA,4861,ODE Private Career Schools,NA,NA,NA,NA,NA,"NA NA, NA NA",NA,NA
2185,Centennial SD 28J,5721,Oliver Middle,15840 SE Taylor St,Portland,OR,97233,Multnomah,"15840 SE Taylor St Portland, OR 97233",-122.5000079,45.5154664
2108,Ontario SD 8C,699,Ontario High,1115 W Idaho Ave,Ontario,OR,97914,Malheur,"1115 W Idaho Ave Ontario, OR 97914",-116.9775215,44.0293269
2108,Ontario SD 8C,698,Ontario Middle,573 SW 2nd Ave,Ontario,OR,97914,Malheur,"573 SW 2nd Ave Ontario, OR 97914",-116.9700367,44.02631419999999
2142,Salem-Keizer SD 24J,3528,Optimum Learning Environment Charter,7905 June Reid Pl NE,Keizer,OR,97303,Marion,"7905 June Reid Pl NE Keizer, OR 97303",-123.0197493,45.033353
2039,Phoenix-Talent SD 4,370,Orchard Hill Elem,1011 LaLoma Dr,Medford,OR,97504,Jackson,"1011 LaLoma Dr Medford, OR 97504",-122.8302192,42.3084691
2103,Scio SD 95,4399,Oregon Charter Academy,833 NW Santiam Blvd,Mill City,OR,97360,Marion,"833 NW Santiam Blvd Mill City, OR 97360",-122.4871195,44.7575509
2103,Scio SD 95,4399,Oregon Charter Academy,833 NW Santiam Blvd,Mill City,OR,97360,Marion,"833 NW Santiam Blvd Mill City, OR 97360",-122.4871195,44.7575509
2104,Santiam Canyon SD 129J,4399,Oregon Charter Academy,833 NW Santiam Blvd,Mill City,OR,97360,Marion,"833 NW Santiam Blvd Mill City, OR 97360",-122.4871195,44.7575509
2104,Santiam Canyon SD 129J,4399,Oregon Charter Academy,833 NW Santiam Blvd,Mill City,OR,97360,Marion,"833 NW Santiam Blvd Mill City, OR 97360",-122.4871195,44.7575509
1928,Oregon City SD 62,2735,Oregon City Service Learning Academy,1404 7th St,Oregon City,OR,97045,Clackamas,"1404 7th St Oregon City, OR 97045",-122.5983973,45.352276
1928,Oregon City SD 62,118,Oregon City Sr High,19761 S Beavercreek Rd,Oregon City,OR,97045,Clackamas,"19761 S Beavercreek Rd Oregon City, OR 97045",-122.5615167,45.3201002
2009,Prairie City SD 4,5622,Oregon Connections Academy,740 S Overholt Ave,Prairie City,OR,97869,Grant,"740 S Overholt Ave Prairie City, OR 97869",-118.7091488,44.4561588
2015,Harney County SD 4,5446,Oregon Family School,43277 Crane Venator Ln,Crane,OR,97732,Harney,"43277 Crane Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
1894,Baker SD 5J,5491,Oregon International School,2500 E St,Baker City,OR,97814,Baker,"2500 E St Baker City, OR 97814",-117.8374556,44.7871969
2336,Oregon Department of Education,1832,Oregon School for the Deaf,999A Locust St NE,Salem,OR,97301,Marion,"999A Locust St NE Salem, OR 97301",-123.0223193,44.9665373
1926,Oregon Trail SD 46,4820,Oregon Trail Academy,36225 SE Proctor Rd,Boring,OR,97009,Clackamas,"36225 SE Proctor Rd Boring, OR 97009",-122.2895845,45.4544984
1924,North Clackamas SD 12,4766,Oregon Trail Elem,13895 SE 152nd Dr,Clackamas,OR,97015,Clackamas,"13895 SE 152nd Dr Clackamas, OR 97015",-122.5080529,45.421955
2239,Hillsboro SD 1J,3160,Orenco Elem,22550 NW Birch St,Hillsboro,OR,97124,Washington,"22550 NW Birch St Hillsboro, OR 97124",-122.9074586,45.5285563
1944,Scappoose SD 1J,159,Otto Petersen Elem,52050 SE 3rd St,Scappoose,OR,97056,Columbia,"52050 SE 3rd St Scappoose, OR 97056",-122.8743194,45.7501816
1976,Bend-LaPine Administrative SD 1,5292,Pacific Crest Middle,3030 NW Elwood Lane,Bend,OR,97701,Deschutes,"3030 NW Elwood Lane Bend, OR 97701",-121.3650333,44.0549381
1973,Port Orford-Langlois SD 2CJ,229,Pacific High,45525 Hwy 101,Port Orford,OR,97465,Curry,"45525 Hwy 101 Port Orford, OR 97465",-124.4715942,42.8462924
1935,Seaside SD 10,152,Pacific Ridge Elementary,2000 Spruce Dr,Seaside,OR,97138,Clatsop,"2000 Spruce Dr Seaside, OR 97138",-123.907846,45.9873304
2060,Paisley SD 11,3360,Paisley School,260 Green St,Paisley,OR,97636,Lake,"260 Green St Paisley, OR 97636",-120.5426955,42.693402
1923,Lake Oswego SD 7J,5677,Palisades World Language School,1500 Greentree Rd,Lake Oswego,OR,97034,Clackamas,"1500 Greentree Rd Lake Oswego, OR 97034",-122.6916497,45.4018252
2024,Hood River County SD,364,Parkdale Elem,4880 Van Nuys Dr,Parkdale,OR,97041,Hood River,"4880 Van Nuys Dr Parkdale, OR 97041",-121.5927345,45.52252970000001
2185,Centennial SD 28J,963,Parklane Elem,15811 SE Main St,Portland,OR,97233,Multnomah,"15811 SE Main St Portland, OR 97233",-122.5002109,45.5144738
2181,Parkrose SD 3,931,Parkrose High,12003 NE Shaver St,Portland,OR,97220,Multnomah,"12003 NE Shaver St Portland, OR 97220",-122.5396143,45.5524943
2181,Parkrose SD 3,930,Parkrose Middle,11800 NE Shaver St,Portland,OR,97220,Multnomah,"11800 NE Shaver St Portland, OR 97220",-122.5409478,45.5508789
2054,Grants Pass SD 7,1351,Parkside Elem,735 SW Wagner Meadows Dr,Grants Pass,OR,97526,Josephine,"735 SW Wagner Meadows Dr Grants Pass, OR 97526",-123.3486272,42.4327938
2142,Salem-Keizer SD 24J,767,Parrish Middle,802 Capitol St NE,Salem,OR,97301,Marion,"802 Capitol St NE Salem, OR 97301",-123.0238341,44.9453749
2042,Central Point SD 6,384,Patrick Elem,1500 2nd Ave,Gold Hill,OR,97525,Jackson,"1500 2nd Ave Gold Hill, OR 97525",-123.0630067,42.4324466
2185,Centennial SD 28J,964,Patrick Lynch Elem,1546 SE 169th Pl,Portland,OR,97233,Multnomah,"1546 SE 169th Pl Portland, OR 97233",-122.4881043,45.51127169999999
2256,McMinnville SD 40,1233,Patton Middle,1175 NE 19th St,McMinnville,OR,97128,Yamhill,"1175 NE 19th St McMinnville, OR 97128",-123.1864015,45.2231039
2239,Hillsboro SD 1J,3159,Paul L Patterson Elem,261 NE Lenox St,Hillsboro,OR,97124,Washington,"261 NE Lenox St Hillsboro, OR 97124",-122.9927585,45.5462058
1970,Crook County SD,222,Paulina School,70050 SE Paulina City Rd,Paulina,OR,97751,Crook,"70050 SE Paulina City Rd Paulina, OR 97751",-119.96625,44.131147
2056,Klamath Falls City Schools,462,Pelican Elem,501 McLean St,Klamath Falls,OR,97601,Klamath,"501 McLean St Klamath Falls, OR 97601",-121.8039531,42.2494782
2207,Pendleton SD 16,5287,Pendleton Early Learning Ctr,455 SW 13th St,Pendleton,OR,97801,Umatilla,"455 SW 13th St Pendleton, OR 97801",-118.798622,45.6663057
2207,Pendleton SD 16,1052,Pendleton High,1800 NW Carden Ave,Pendleton,OR,97801,Umatilla,"1800 NW Carden Ave Pendleton, OR 97801",-118.8051901,45.6759282
2180,Portland SD 1J,879,Peninsula Elem,8125 N Emerald Ave,Portland,OR,97217,Multnomah,"8125 N Emerald Ave Portland, OR 97217",-122.7008584,45.5820664
2100,Greater Albany Public SD 8J,636,Periwinkle Elem,2196 21st Ave SE,Albany,OR,97322,Linn,"2196 21st Ave SE Albany, OR 97322",-123.0781876,44.6212178
2192,Perrydale SD 21,3378,Perrydale School,7445 Perrydale Rd,Amity,OR,97101,Polk,"7445 Perrydale Rd Amity, OR 97101",-123.2575823,45.0416317
2057,Klamath County SD,477,Peterson Elem,4856 Clinton Ave,Klamath Falls,OR,97603,Klamath,"4856 Clinton Ave Klamath Falls, OR 97603",-121.7289222,42.189877
1900,Philomath SD 17J,5492,Philomath Academy,2054 Applegate St,Philomath,OR,97370,Benton,"2054 Applegate St Philomath, OR 97370",-123.3558577,44.5380078
1900,Philomath SD 17J,20,Philomath Elem,239 S 16th St,Philomath,OR,97370,Benton,"239 S 16th St Philomath, OR 97370",-123.3626384,44.53745869999999
1900,Philomath SD 17J,22,Philomath High,2054 Applegate St,Philomath,OR,97370,Benton,"2054 Applegate St Philomath, OR 97370",-123.3558577,44.5380078
1900,Philomath SD 17J,21,Philomath Middle,2021 Chapel Dr,Philomath,OR,97370,Benton,"2021 Chapel Dr Philomath, OR 97370",-123.3560503,44.53495789999999
2039,Phoenix-Talent SD 4,371,Phoenix Elem,215 N Rose St,Phoenix,OR,97535,Jackson,"215 N Rose St Phoenix, OR 97535",-122.8201751,42.2732696
2039,Phoenix-Talent SD 4,374,Phoenix High,745 N Rose St,Phoenix,OR,97535,Jackson,"745 N Rose St Phoenix, OR 97535",-122.8243932,42.2757274
2039,Phoenix-Talent SD 4,5685,Phoenix-Talent Rising Academy,215 N Rose St,Phoenix,OR,97535,Jackson,"215 N Rose St Phoenix, OR 97535",-122.8201751,42.2732696
1976,Bend-LaPine Administrative SD 1,249,Pilot Butte Middle,1501 NE Neff St,Bend,OR,97701,Deschutes,"1501 NE Neff St Bend, OR 97701",-121.2840785,44.064796
2202,Pilot Rock SD 2,1027,Pilot Rock Elem,200 Vern McGowan Dr,Pilot Rock,OR,97868,Umatilla,"200 Vern McGowan Dr Pilot Rock, OR 97868",-118.833253,45.478556
2202,Pilot Rock SD 2,1028,Pilot Rock High,101 NE Cherry St,Pilot Rock,OR,97868,Umatilla,"101 NE Cherry St Pilot Rock, OR 97868",-118.8309981,45.4819407
2016,Pine Creek SD 5,347,Pine Creek Elem,79654 Pine Creek Rd,Drewsey,OR,97904,Harney,"79654 Pine Creek Rd Drewsey, OR 97904",-118.6346197,43.8524783
1897,Pine Eagle SD 61,15,Pine Eagle Charter,375 North Main St,Halfway,OR,97834,Baker,"375 North Main St Halfway, OR 97834",-117.1157531,44.8824862
1897,Pine Eagle SD 61,15,Pine Eagle Charter,375 North Main St,Halfway,OR,97834,Baker,"375 North Main St Halfway, OR 97834",-117.1157531,44.8824862
1976,Bend-LaPine Administrative SD 1,3947,Pine Ridge Elem,19840 Hollygrape St,Bend,OR,97702,Deschutes,"19840 Hollygrape St Bend, OR 97702",-121.3315688,44.0234332
2047,Pinehurst SD 94,407,Pinehurst Elem,15337 Hwy 66,Ashland,OR,97520,Jackson,"15337 Hwy 66 Ashland, OR 97520",-122.3997835,42.1096515
2101,Lebanon Community SD 9,3504,Pioneer School,500 N 5th St,Lebanon,OR,97355,Linn,"500 N 5th St Lebanon, OR 97355",-122.9141854,44.5502878
1970,Crook County SD,4392,Pioneer Secondary Alternative High,1200 SE Lynn Blvd,Prineville,OR,97754,Crook,"1200 SE Lynn Blvd Prineville, OR 97754",-120.8341764,44.2926406
2081,Pleasant Hill SD 1,500,Pleasant Hill Elem,36386 Hwy 58,Pleasant Hill,OR,97455,Lane,"36386 Hwy 58 Pleasant Hill, OR 97455",-122.9134264,43.9590839
2081,Pleasant Hill SD 1,502,Pleasant Hill High,36386 Hwy 58,Pleasant Hill,OR,97455,Lane,"36386 Hwy 58 Pleasant Hill, OR 97455",-122.9134264,43.9590839
2185,Centennial SD 28J,966,Pleasant Valley Elem,17625 SE Foster Rd,Gresham,OR,97080,Multnomah,"17625 SE Foster Rd Gresham, OR 97080",-122.4797464,45.464609
2062,Plush SD 18,497,Plush Elem,18254 Morris Ln,Plush,OR,97637,Lake,"18254 Morris Ln Plush, OR 97637",-119.9032696,42.4122607
1948,St Helens SD 502,2716,Plymouth High School,470 N 16th St,St Helens,OR,97051,Columbia,"470 N 16th St St Helens, OR 97051",-122.8149298,45.865584
1976,Bend-LaPine Administrative SD 1,4646,Ponderosa Elem,63100 NE Purcell,Bend,OR,97701,Deschutes,"63100 NE Purcell Bend, OR 97701",-121.268267,44.091125
2056,Klamath Falls City Schools,463,Ponderosa Middle,2554 Main St,Klamath Falls,OR,97601,Klamath,"2554 Main St Klamath Falls, OR 97601",-121.761203,42.2277269
2180,Portland SD 1J,4400,Portland Arthur Academy,7507 SE Yamhill St,Portland,OR,97215,Multnomah,"7507 SE Yamhill St Portland, OR 97215",-122.5859447,45.5164449
NA,NA,2506,Portland Community College,12000 SW 49th Ave,Portland,OR,97280,Multnomah,"12000 SW 49th Ave Portland, OR 97280",-122.7307409,45.4387919
2180,Portland SD 1J,4534,Portland Village School,4650 S Macadam Ave,Portland,OR,97239,Multnomah,"4650 S Macadam Ave Portland, OR 97239",-122.6729481,45.48937979999999
2180,Portland SD 1J,4534,Portland Village School,4650 S Macadam Ave,Portland,OR,97239,Multnomah,"4650 S Macadam Ave Portland, OR 97239",-122.6729481,45.48937979999999
1970,Crook County SD,223,Powell Butte Community Charter,13650 SW Hwy 126,Powell Butte,OR,97753,Crook,"13650 SW Hwy 126 Powell Butte, OR 97753",-121.0172747,44.2471311
2185,Centennial SD 28J,965,Powell Butte Elementary,3615 SE 174th St,Portland,OR,97236,Multnomah,"3615 SE 174th St Portland, OR 97236",-122.4855183,45.4974689
2183,Gresham-Barlow SD 10J,939,Powell Valley Elem,4825 SE Powell Valley Rd,Gresham,OR,97080,Multnomah,"4825 SE Powell Valley Rd Gresham, OR 97080",-122.3838475,45.4926945
1967,Powers SD 31,210,Powers Elem,Poplar St,Powers,OR,97466,Coos,"Poplar St Powers, OR 97466",-124.070309,42.8804527
1967,Powers SD 31,211,Powers High,High School Hill Rd,Powers,OR,97466,Coos,"High School Hill Rd Powers, OR 97466",-124.0674247,42.8807219
2009,Prairie City SD 4,3349,Prairie City School,740 Overholt St,Prairie City,OR,97869,Grant,"740 Overholt St Prairie City, OR 97869",-118.7091488,44.4561588
2088,Bethel SD 52,3567,Prairie Mountain School,5305 Royal Ave,Eugene,OR,97402,Lane,"5305 Royal Ave Eugene, OR 97402",-123.1900828,44.07115539999999
2138,Silver Falls SD 4J,780,Pratum Elem,8995 Sunnyview Rd NE,Salem,OR,97305,Marion,"8995 Sunnyview Rd NE Salem, OR 97305",-122.8774186,44.95851220000001
2181,Parkrose SD 3,925,Prescott Elem,10410 NE Prescott St,Portland,OR,97220,Multnomah,"10410 NE Prescott St Portland, OR 97220",-122.555723,45.5549007
2142,Salem-Keizer SD 24J,756,Pringle Elem,5500 Reed Ln SE,Salem,OR,97306,Marion,"5500 Reed Ln SE Salem, OR 97306",-123.0153459,44.8758187
2045,Prospect SD 59,3356,Prospect Charter School,160 Mill Creek Dr,Prospect,OR,97536,Jackson,"160 Mill Creek Dr Prospect, OR 97536",-122.4894917,42.753448
1924,North Clackamas SD 12,87,Putnam High,4950 SE Roethe Rd,Milwaukie,OR,97267,Clackamas,"4950 SE Roethe Rd Milwaukie, OR 97267",-122.6099066,45.40035959999999
2239,Hillsboro SD 1J,4643,Quatama Elem,6905 NE Campus Way,Hillsboro,OR,97124,Washington,"6905 NE Campus Way Hillsboro, OR 97124",-122.9087822,45.5325287
2239,Hillsboro SD 1J,1196,R A Brown Middle,1505 SW Cornelius Pass Rd,Hillsboro,OR,97123,Washington,"1505 SW Cornelius Pass Rd Hillsboro, OR 97123",-122.9036868,45.51087159999999
1976,Bend-LaPine Administrative SD 1,247,R E Jewell Elem,20550 Murphy Rd,Bend,OR,97702,Deschutes,"20550 Murphy Rd Bend, OR 97702",-121.297655,44.02162269999999
1946,Rainier SD 13,174,Rainier Jr/Sr High,28170 Old Rainier Rd,Rainier,OR,97048,Columbia,"28170 Old Rainier Rd Rainier, OR 97048",-122.9882831,46.0917829
2243,Beaverton SD 48J,1172,Raleigh Hills Elem,5225 SW Scholls Ferry Rd,Portland,OR,97225,Washington,"5225 SW Scholls Ferry Rd Portland, OR 97225",-122.7581473,45.4823987
2243,Beaverton SD 48J,1173,Raleigh Park Elem,3670 SW 78th Ave,Portland,OR,97225,Washington,"3670 SW 78th Ave Portland, OR 97225",-122.7563828,45.4935197
1976,Bend-LaPine Administrative SD 1,5428,Realms High,20730 Brinson Blvd,Bend,OR,97701,Deschutes,"20730 Brinson Blvd Bend, OR 97701",-121.2863723,44.0852884
1976,Bend-LaPine Administrative SD 1,3448,Realms Middle School,20730 Brinson Blvd,Bend,OR,97701,Deschutes,"20730 Brinson Blvd Bend, OR 97701",-121.2863723,44.0852884
1928,Oregon City SD 62,139,Redland Elem,18131 S Redland Rd,Oregon City,OR,97045,Clackamas,"18131 S Redland Rd Oregon City, OR 97045",-122.4924215,45.3457366
1977,Redmond SD 2J,263,Redmond High,675 SW Rimrock Dr,Redmond,OR,97756,Deschutes,"675 SW Rimrock Dr Redmond, OR 97756",-121.1918663,44.2711734
1977,Redmond SD 2J,4729,Redmond Proficiency Academy,657 SW Glacier Ave,Redmond,OR,97756,Deschutes,"657 SW Glacier Ave Redmond, OR 97756",-121.175021,44.2707905
2054,Grants Pass SD 7,439,Redwood Elem,3163 Leonard Rd,Grants Pass,OR,97527,Josephine,"3163 Leonard Rd Grants Pass, OR 97527",-123.3900971,42.42779489999999
2001,Reedsport SD 105,310,Reedsport Community Charter School,2260 Longwood Dr,Reedsport,OR,97467,Douglas,"2260 Longwood Dr Reedsport, OR 97467",-124.1228273,43.6925909
2001,Reedsport SD 105,310,Reedsport Community Charter School,2260 Longwood Dr,Reedsport,OR,97467,Douglas,"2260 Longwood Dr Reedsport, OR 97467",-124.1228273,43.6925909
2239,Hillsboro SD 1J,1149,Reedville Elem,2695 SW 209th Ave,Aloha,OR,97006,Washington,"2695 SW 209th Ave Aloha, OR 97006",-122.8928323,45.5000616
1965,Coos Bay SD 9,4079,Resource Link Charter School,1255 Hemlock Ave,Coos Bay,OR,97420,Coos,"1255 Hemlock Ave Coos Bay, OR 97420",-124.2255849,43.3766075
2182,Reynolds SD 7,4216,Reynolds Arthur Academy,123 SW 21st Ave,Troutdale,OR,97060,Multnomah,"123 SW 21st Ave Troutdale, OR 97060",-122.3885166,45.5265889
2182,Reynolds SD 7,957,Reynolds High,1698 SW Cherry Park Rd,Troutdale,OR,97060,Multnomah,"1698 SW Cherry Park Rd Troutdale, OR 97060",-122.4028503,45.5276726
2182,Reynolds SD 7,1343,Reynolds Learning Academy,20234 NE Halsey Street,Fairview,OR,97024,Multnomah,"20234 NE Halsey Street Fairview, OR 97024",-122.455647,45.5329021
2182,Reynolds SD 7,1254,Reynolds Middle,1200 NE 201st Ave,Fairview,OR,97024,Multnomah,"1200 NE 201st Ave Fairview, OR 97024",-122.455467,45.53117839999999
2042,Central Point SD 6,385,Richardson Elem,200 W Pine St,Central Point,OR,97502,Jackson,"200 W Pine St Central Point, OR 97502",-122.9212112,42.3730125
2180,Portland SD 1J,883,Richmond,2276 SE 41st Ave,Portland,OR,97214,Multnomah,"2276 SE 41st Ave Portland, OR 97214",-122.6197162,45.5063519
2142,Salem-Keizer SD 24J,757,Richmond Elem,466 Richmond Ave SE,Salem,OR,97301,Marion,"466 Richmond Ave SE Salem, OR 97301",-123.0127274,44.9294618
1999,Riddle SD 70,304,Riddle Elem,Fifth & Park Sts,Riddle,OR,97469,Douglas,"Fifth & Park Sts Riddle, OR 97469",NA,NA
1999,Riddle SD 70,305,Riddle High,127 Main St,Riddle,OR,97469,Douglas,"127 Main St Riddle, OR 97469",-123.3647552,42.9496074
1999,Riddle SD 70,305,Riddle High,127 Main St,Riddle,OR,97469,Douglas,"127 Main St Riddle, OR 97469",-123.3647552,42.9496074
2082,Eugene SD 4J,3233,Ridgeline Montessori,4500 W Amazon Dr,Eugene,OR,97405,Lane,"4500 W Amazon Dr Eugene, OR 97405",-123.0761021,44.0060998
2244,Sherwood SD 88J,4730,Ridges Elementary,21472 SW Copper Terrace,Sherwood,OR,97140,Washington,"21472 SW Copper Terrace Sherwood, OR 97140",-122.8636944,45.3646348
2083,Springfield SD 19,553,Ridgeview Elem,526 66th St,Springfield,OR,97478,Lane,"526 66th St Springfield, OR 97478",-122.9121207,44.04926740000001
1977,Redmond SD 2J,5058,Ridgeview High,4555 SW Elkhorn Rd,Redmond,OR,97756,Deschutes,"4555 SW Elkhorn Rd Redmond, OR 97756",-121.2168534,44.235238
2243,Beaverton SD 48J,1174,Ridgewood Elem,10100 SW Inglewood St,Portland,OR,97225,Washington,"10100 SW Inglewood St Portland, OR 97225",-122.781159,45.5023662
2180,Portland SD 1J,1299,Rieke Elem,1405 SW Vermont,Portland,OR,97219,Multnomah,"1405 SW Vermont Portland, OR 97219",-122.6949474,45.4768255
2180,Portland SD 1J,884,Rigler Elem,5401 NE Prescott St,Portland,OR,97218,Multnomah,"5401 NE Prescott St Portland, OR 97218",-122.6086616,45.5564011
1972,Central Curry SD 1,231,Riley Creek Elem,94350 6th St,Gold Beach,OR,97444,Curry,"94350 6th St Gold Beach, OR 97444",-124.4138485,42.4095741
