school_yr,location,district_id,district_name,school_id,school_name,school_type,grade_band,virtual_status,governance,adm,total_expenditures,per_pupil_exp,fed_per_pupil_exp,state_local_per_pupil_exp,direct_classroom_expenditures,classroom_support,building_support,central_support,other_expenditures,esd_direct_support,school_expenditures,district_expenditures,general_fund,special_state_and_local_revenue_funds,special_federal_revenue_funds,special_revenue_funds,trust_and_agency_funds,internal_service_funds,enterprise_funds,esd_general_fund,esd_special_revenue_funds,esd_internal,source_file,school_year
19-20,Hillsboro SD 1J-W L Henry Elementary School,2239,Hillsboro SD 1J,1119,W L Henry Elementary School,Regular,Elementary,Not Virtual,Public,358.16,5382212.3416413097,15027.3965312745,0,15027.3965312745,3259282.4100577598,940244.00406572898,976178.43677638797,128482.175517012,78025.315224411403,157999.941663832,3939821.58,1284390.81997747,4469799.2982455101,0,0,754413.10173196194,0,0,0,157999.941663832,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Butternut Creek Elementary School,2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,Regular,Elementary,Not Virtual,Public,370.81,5262442.2327926401,14191.7484231618,0,14191.7484231618,3317416.83207455,875802.46542554395,853164.79087936296,135277.02106506401,80781.1233481237,163580.4064339,3769107.08,1329754.7463587399,4708593.9280668302,0,0,390267.898291905,0,0,0,163580.4064339,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Indian Hills Elementary School,2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,Regular,Elementary,Not Virtual,Public,461.46,5887420.0525055798,12758.2456821947,0,12758.2456821947,3499629.8377916501,1106337.0805454799,1016922.0325738,164001.835446952,100529.26614769,203570.06109055199,4029016.98999999,1654833.0014150201,5209168.7761145104,0,0,474681.21530051198,0,0,0,203570.06109055199,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Reedville Elementary School,2239,Hillsboro SD 1J,1149,Reedville Elementary School,Regular,Elementary,Not Virtual,Public,239.76237623762299,4278481.0190057904,17844.672238172501,0,17844.672238172501,2710396.3724634298,750230.56650865905,680181.30942051997,85440.430360521699,52232.340252665002,105769.604251525,3312904.08,859807.33475427097,3650114.8212121502,0,0,522596.59354211902,0,0,0,105769.604251525,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Ladd Acres Elementary School,2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,Regular,Elementary,Not Virtual,Public,482.30960396039598,6005513.7104114098,12451.5739705331,0,12451.5739705331,3511641.9947492299,1114873.84494216,1099506.7436349499,174419.76544565501,105071.36163940901,212767.727523031,4063144.61,1729601.37288838,5272454.5173104899,0,0,520291.46557789098,0,0,0,212767.727523031,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Witch Hazel Elementary School,2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,Regular,Elementary,Not Virtual,Public,519.00039603960397,6830614.0307541396,13161.0959892849,0,13161.0959892849,3942542.5114028798,1320396.7583777299,1265683.6419420601,188926.652026255,113064.46700520501,228953.63049409,4740482.87,1861177.53026005,5812044.7505860096,0,0,789615.64967403805,0,0,0,228953.63049409,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Groner K-8,2239,Hillsboro SD 1J,1152,Groner K-8,Regular,Elementary,Not Virtual,Public,209.36,3445753.2916160999,16458.508270997801,0,16458.508270997801,2136668.9409987,664244.72289256495,522799.08321729,76431.3754340007,45609.1690735503,92357.794803272394,2602613.5499999998,750781.94681283296,3130423.2222444699,0,0,222972.27456835899,0,0,0,92357.794803272394,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Farmington View Elementary School,2239,Hillsboro SD 1J,1189,Farmington View Elementary School,Regular,Elementary,Not Virtual,Public,308.33,3524518.2999756099,11430.9937403937,0,11430.9937403937,1842167.90324383,764682.26201358601,739019.28878814995,111479.01835816501,67169.827571874994,136017.76304782601,2282804.14,1105696.39692778,3069781.6890362902,0,0,318718.84789148899,0,0,0,136017.76304782601,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-North Plains Elementary School,2239,Hillsboro SD 1J,1190,North Plains Elementary School,Regular,Elementary,Not Virtual,Public,402.682772277227,5776468.47528027,14344.9605321169,0,14344.9605321169,3514057.8104405501,1118029.2493209301,913428.73305530299,143228.061505333,87724.620958148793,177640.87147875901,4154774.51,1444053.0938015101,5191702.5632386897,0,0,407125.04056282598,0,0,0,177640.87147875901,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-R A Brown Middle School,2239,Hillsboro SD 1J,1196,R A Brown Middle School,Regular,Junior High/Middle School,Not Virtual,Public,730.42336633663297,8630773.5870932098,11816.124709125899,0,11816.124709125899,4596336.8024274996,1967431.52035787,1640852.5483077799,267029.66092497,159123.055075082,322221.49115224602,5689194.6399999997,2619357.4559409702,7434052.9256188702,0,0,874499.17032209795,0,0,0,322221.49115224602,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Evergreen Jr High School,2239,Hillsboro SD 1J,1197,Evergreen Jr High School,Regular,Junior High/Middle School,Not Virtual,Public,781.24,9577709.6341161896,12259.6252548719,0,12259.6252548719,5290984.3249953296,1965676.5778610399,1857229.88519428,293625.36475572502,170193.481309803,344638.91675634502,6431480.6900000004,2801590.0273598498,8328976.5282301903,0,0,904094.18912965804,0,0,0,344638.91675634502,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-South Meadows Middle School,2239,Hillsboro SD 1J,1198,South Meadows Middle School,Regular,Junior High/Middle School,Not Virtual,Public,732.86,9125077.6481160596,12451.3244659499,0,12451.3244659499,5070941.8283335203,2032889.62062879,1589357.33878306,272234.98356878897,159653.876801882,323296.39615746198,6173685.8300000001,2628095.4219586002,8152486.4159174804,0,0,649294.83604111499,0,0,0,323296.39615746198,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-J W Poynter Middle School,2239,Hillsboro SD 1J,1199,J W Poynter Middle School,Regular,Junior High/Middle School,Not Virtual,Public,716.35425742574205,8684847.6456301901,12123.6770153913,0,12123.6770153913,4676602.0392184798,1967300.73613608,1622327.79413971,262558.98269167403,156058.09344425,316014.99576699099,5799928.1600000001,2568904.4898632001,7459220.2351339897,0,0,909612.41472921404,0,0,0,316014.99576699099,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Glencoe High School,2239,Hillsboro SD 1J,1200,Glencoe High School,Regular,High School,Supplemental Virtual,Public,1443.55048390148,18362024.445697799,12720.0431508781,0,12720.0431508781,9723193.8098900095,4573669.3510106197,3224550.6422938802,526132.52783734398,314478.114665973,636812.85527482699,12548522.43,5176689.1604230199,15867127.0868471,0,0,1858084.50357585,0,0,0,636812.85527482699,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Hillsboro High School,2239,Hillsboro SD 1J,1201,Hillsboro High School,Regular,High School,Supplemental Virtual,Public,1218.0444941885401,17418716.577167802,14300.5585266177,0,14300.5585266177,9111335.7796728201,4494457.9303765101,3104910.2311672401,442661.101395679,265351.53455556202,537332.36270310299,12513377.83,4368006.38446471,14972609.1118834,0,0,1908775.10258122,0,0,0,537332.36270310299,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Jackson Elementary School,2239,Hillsboro SD 1J,1285,Jackson Elementary School,Regular,Elementary,Not Virtual,Public,542.79435643564295,6808331.4833197799,12543.113985244599,0,12543.113985244599,3992689.70819685,1380221.7385589201,1122855.3639692401,194316.68073937899,118247.991855379,239450.180512311,4622376.7,1946504.6028074599,6042123.1914480003,0,0,526758.11135946796,0,0,0,239450.180512311,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Tobias Elementary School,2239,Hillsboro SD 1J,1302,Tobias Elementary School,Regular,Elementary,Not Virtual,Public,480.74599028602199,6279102.1969618602,13061.1639490244,0,13061.1639490244,3827981.6174348202,1103409.3437437899,1071207.1085593901,171773.399518533,104730.72770532301,212077.94957648299,4343030.12,1723994.12738538,5582236.2596098501,0,0,484787.98777552397,0,0,0,212077.94957648299,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Century High School,2239,Hillsboro SD 1J,1368,Century High School,Regular,High School,Supplemental Virtual,Public,1547.49357546034,19719658.670706,12742.966422228799,0,12742.966422228799,10683855.8526597,4608630.6605050499,3534006.77509784,556043.21907218301,337122.16337124503,682666.67033697595,13487554.48,5549437.5203690901,17034882.030923601,0,0,2002109.96944547,0,0,0,682666.67033697595,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Hillsboro SD 1J,2239,Hillsboro SD 1J,2239,Hillsboro SD 1J,District,District,NA,Public,283.859909667767,1143167.6103002101,4027.2245969435698,0,4027.2245969435698,252138.10512885201,299856.848561058,429969.76569088199,99363.883404902299,61839.007514520097,125222.942730087,0,1017944.66757012,809704.89063588099,0,0,208239.77693424499,0,0,0,125222.942730087,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Paul L Patterson Elementary School,2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,Regular,Elementary,Not Virtual,Public,455.04,5977415.9905931996,13136.023186078501,0,13136.023186078501,3410641.6731870798,1207830.9011359899,1098032.5666258801,161780.183350629,99130.666293601098,200737.92007681,4144867.71,1631810.3605163901,5251439.0105451103,0,0,525239.05997127597,0,0,0,200737.92007681,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Orenco Elementary School,2239,Hillsboro SD 1J,3160,Orenco Elementary School,Regular,Elementary,Not Virtual,Public,595.29999999999995,7748096.4425605005,13015.4484168663,0,13015.4484168663,4641216.1310743503,1434737.1701974701,1329274.82675894,213181.94488183301,129686.36964790001,262612.70178825001,5350689.6399999997,2134794.10077225,6882743.3520659804,0,0,602740.38870626804,0,0,0,262612.70178825001,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Imlay Elementary School,2239,Hillsboro SD 1J,3536,Imlay Elementary School,Regular,Elementary,Not Virtual,Public,549.90980392156803,7054090.4784533503,12827.722706794,0,12827.722706794,4258665.6629047003,1239765.2474309299,1234847.3117671199,201014.16109715501,119798.095253447,242589.11363630099,4839480.1900000004,1972021.1748170501,6258377.71749203,0,0,553123.647325019,0,0,0,242589.11363630099,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Liberty High School,2239,Hillsboro SD 1J,4018,Liberty High School,Regular,High School,Supplemental Virtual,Public,1472.94653465346,19710358.954339199,13381.584796610699,0,13381.584796610699,10355686.284371501,4675370.5676198201,3805896.3718989198,552523.67305822403,320882.05739066598,649780.73081637302,13778472.439999999,5282105.7835228499,16865500.751871299,0,0,2195077.4716514898,0,0,0,649780.73081637302,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-City View Charter School,2239,Hillsboro SD 1J,4206,City View Charter School,Charter,Elementary,Not Virtual,Public,227.346930693069,915577.15132675401,4027.2245969435698,0,4027.2245969435698,201940.54306190001,240159.07793193299,344368.13086797,79581.769543603994,49527.6299213456,100292.611645511,0,815284.53968124196,648502.71342891804,0,0,166781.82625232401,0,0,0,100292.611645511,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Free Orchards Elementary School,2239,Hillsboro SD 1J,4641,Free Orchards Elementary School,Regular,Elementary,Not Virtual,Public,364.54,5334260.7045698101,14632.8542946447,0,14632.8542946447,3170277.2747271,1010676.30927328,940568.98371527996,133322.935793421,79415.201060718493,160814.43693917099,3866176.25,1307270.0176306299,4638133.2145901797,0,0,535313.05304045498,0,0,0,160814.43693917099,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Lincoln Street Elementary School,2239,Hillsboro SD 1J,4642,Lincoln Street Elementary School,Regular,Elementary,Not Virtual,Public,463.15326732673202,6750409.5203329902,14574.893445739001,0,14574.893445739001,4102247.44975283,1181322.6920340401,1201475.7273071699,164465.506051365,100898.14518758201,204317.034897915,4885187.29,1660905.19543508,5625481.04834559,0,0,920611.437089485,0,0,0,204317.034897915,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Quatama Elementary School,2239,Hillsboro SD 1J,4643,Quatama Elementary School,Regular,Elementary,Not Virtual,Public,517.39,6606470.7042126302,12768.8411144642,0,12768.8411144642,3922061.7497283001,1234553.6983916899,1153078.98443778,184062.63014280499,112713.641512056,228243.21481307299,4522824.97,1855402.5193995601,5844013.9370952798,0,0,534213.55230427696,0,0,0,228243.21481307299,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Rosedale Elementary School,2239,Hillsboro SD 1J,4703,Rosedale Elementary School,Regular,Elementary,Not Virtual,Public,411.02,1655269.8538357399,4027.2245969435698,0,4027.2245969435698,365087.84946544498,434183.05191393697,622582.36219798704,143875.70053440399,89540.889723971297,181318.784963894,0,1473951.0688718499,1172426.58372814,0,0,301524.48514370999,0,0,0,181318.784963894,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Hillsboro SD 1J-Hillsboro Online Academy,2239,Hillsboro SD 1J,4973,Hillsboro Online Academy,Regular,High School,Focus Virtual,Public,160.381881188118,646978.34682487301,4033.9865203726099,0,4033.9865203726099,143543.436270723,169420.20983396401,242934.481153851,56140.955449774403,34939.264116559803,70751.418002173697,1084.49,575142.43882269994,457486.20761344599,0,0,118740.721209253,0,0,0,70751.418002173697,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Banks SD 13-Banks Elementary School,2240,Banks SD 13,1120,Banks Elementary School,Regular,Elementary,Not Virtual,Public,494.85,5171854.54098929,10451.358070100599,0,10451.358070100599,3059655.0919838399,809279.55339097604,904826.12417793099,268118.55141371099,129975.22002282301,113467.55859375,3921038.19,1137348.79239554,4793112.4930929597,0,0,265274.48930258001,0,0,0,113467.55859375,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Banks SD 13-Banks Middle School,2240,Banks SD 13,1123,Banks Middle School,Regular,Junior High/Middle School,Not Virtual,Public,258.95534653465302,3035829.3497588001,11723.3700341944,0,11723.3700341944,1695174.6733697001,488650.08043860301,491358.88570402598,140692.89489393,219952.815352531,59377.6517249381,2381276.29,595175.40803386201,2865661.3939520698,0,0,110790.30408179,0,0,0,59377.6517249381,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Banks SD 13-Banks High School,2240,Banks SD 13,1124,Banks High School,Regular,High School,Supplemental Virtual,Public,378.02,4714800.0360431802,12472.356055349401,0,12472.356055349401,2235313.3259339798,1310546.9685544199,819946.11811850395,205165.74942995,143827.87400631999,86678.804687499898,3759291.1,868830.13135568798,3731181.3255103501,0,0,896939.90584532998,0,0,0,86678.804687499898,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Banks SD 13-Banks SD 13,2240,Banks SD 13,2240,Banks SD 13,District,District,NA,Public,7.3746534653465297,18640.673208720302,2527.6676790730298,0,2527.6676790730298,79.818712454110496,3942.5476159959298,8690.4919995376295,3993.3342624075199,1934.4806183251701,1690.98499381188,0,16949.6882149085,15500.7374446093,0,0,1448.95077029911,0,0,0,1690.98499381188,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Forest Grove SD 15-Neil Armstrong Middle School,2241,Forest Grove SD 15,1126,Neil Armstrong Middle School,Regular,Junior High/Middle School,Supplemental Virtual,Public,876.22950495049497,10925570.7592589,12468.8460015692,0,12468.8460015692,6298506.2284744699,2189099.9041220201,1754400.84055451,260035.90689623801,423527.87921174901,244308.77549944201,7577699.4400000004,3103562.54375955,9356084.2190162092,0,0,1199543.0998567301,121231.09919012101,1062.4792848075199,3341.0864116743001,244308.77549944201,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Forest Grove SD 15-Tom McCall Upper Elementary,2241,Forest Grove SD 15,1127,Tom McCall Upper Elementary,Regular,Elementary,Supplemental Virtual,Public,773.95896233120095,10786609.338216299,13936.9267147273,0,13936.9267147273,6388756.9588126801,2136479.6366042402,1657592.2085965599,229685.39581606101,374095.13838680799,215793.88197460599,7829490.2299999902,2741325.22624176,8483957.2797900792,0,0,1975887.1644975001,107081.415543931,938.470298160629,2951.1261120845402,215793.88197460599,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Forest Grove SD 15-Cornelius Elementary School,2241,Forest Grove SD 15,1128,Cornelius Elementary School,Regular,Elementary,Supplemental Virtual,Public,366.412429906542,5302432.3636964196,14471.2131219153,0,14471.2131219153,3435600.0233224402,827177.248731044,753809.58376073698,108739.07802749101,177106.42985470899,102162.471786772,3902454.78,1297815.11190965,4382911.2141670501,0,0,764822.09619460301,50695.144803418698,444.29640210949799,1397.14034247052,102162.471786772,0,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Forest Grove SD 15-Dilley Elementary School,2241,Forest Grove SD 15,1129,Dilley Elementary School,Regular,Elementary,Supplemental Virtual,Public,256.43,3195073.9758234699,12459.8290988709,0,12459.8290988709,1773365.1020237301,705578.48960841296,516084.322421727,76099.934125329106,123946.127644269,71497.363358999704,2215313.9500000002,908262.66246447095,2828813.9413738302,0,0,257995.480605889,35478.479770067803,310.93630317617198,977.77441150426296,71497.363358999704,0,0,2019-20 School Level Spending Report.xlsx,2020
